,Date,Title,open,high,low,close,volume_match
181,2022-07-01,"Vì đâu Ngân hàng tự động Digimi+ đang được khách hàng chú ý?, Sacombank tái bổ nhiệm bà Nguyễn Đức Thạch Diễm làm Tổng giám đốc, Cổ phiếu ngân hàng bất ngờ đảo chiều tăng mạnh, “Soi” mảng màu sáng, tối trong bức tranh ngành ngân hàng 2022, ""Có những người đang vay ngân hàng với lãi suất trên 10% để đầu tư BĐS, họ khó có thể an toàn trong tương lai"", Tỷ giá USD/VND đi lên theo đà thế giới, Ngân hàng Nhà nước tăng cường độ hút tiền, gần 45.000 tỷ tín phiếu được phát hành phiên 30/6, Vì sao chỉ mang tiền mặt đi du lịch nước ngoài thôi là chưa đủ?, Nguyên CEO ACB Đỗ Minh Toàn làm chủ tịch Công ty chứng khoán, USD kết thúc tháng 6 tăng mạnh, euro và giá vàng giảm sâu, Bitcoin lại lao dốc xuống dưới 19.000 USD, SCB đạt giải thưởng Nhà tạo lập thị trường của VBMA năm 2021, Chủ chuỗi 50 nhà hàng Nhật nổi tiếng bị ngân hàng rao bán ô tô, làn sóng đóng cửa nhà hàng sang xịn chưa dừng",30.099999999999998,30.84583333333333,29.34166666666667,30.579166666666666,4701741.666666667
184,2022-07-04,"Một ngân hàng “mạnh tay” tăng lãi suất huy động thêm gần 1%/năm trong tháng 7, Cùng Co-opBank Mobile Banking thanh toán trực tuyến trên Cổng dịch vụ công Quốc gia, Lãi suất cao, tiền gửi vào ngân hàng tăng đột biến, Techcombank được tăng vốn điều lệ, Giá USD ngân hàng tăng mạnh, vượt mốc 23.500 đồng, BIDV liên tiếp rao bán các khoản nợ ''khủng'' của các ""đại gia"" xăng dầu, bất động sản, thép, khai khoáng, Chi tiêu cho người nhà là chi tiêu đáng tiền nhất, Khởi tố đối tượng lừa đảo 2,5 tỷ đồng bằng hình thức cho vay tiền online, Ngân hàng lại dồn dập tăng vốn, Nhận tiền từ nước ngoài dễ dàng với thẻ thanh toán quốc tế MB Visa, Yuanta: Ngân hàng Nhà nước sẽ nới ''room'' tín dụng vào tháng 8 thay vì tháng 7 như kỳ vọng thị trường, 5 điểm đáng chú ý trên thị trường tài chính khi thế giới bắt đầu “hiệp hai” của năm, Tỷ giá USD/VND tiếp tục tăng mạnh",30.84166666666667,31.195833333333336,30.504166666666666,30.804166666666664,4899383.333333333
185,2022-07-05,"Chuyển đổi số - Cơ hội để bứt phá, VietinBank rao bán 3 lô đất ở lâu dài và bất động sản hơn 1.700 m2 xử lý nợ, Hơn 675 triệu cổ phiếu ACB được niêm yết bổ sung ngày 6/7, NHNN bãi bỏ 11 văn bản quy phạm pháp luật từ 15/8, Nhiều tiểu thương chợ truyền thống sẵn sàng dùng app thanh toán, ví điện tử, Cổ phiếu ngân hàng đỡ thị trường, TCB, BID, MBB và STB dẫn đầu tăng giá, Tiện ích vượt trội từ thanh toán không dùng tiền mặt từ Agribank, Áp lực tăng lãi suất huy động, các ""ông lớn"" đã nhập cuộc, Ngân hàng Nhà nước ngày càng thắt chặt tiền tệ?, Chuyên gia: Ngành ngân hàng đang ở mức hấp dẫn, Dragon Capital gom thêm cổ phiếu Sacombank, Ngân hàng chấp nhận mất trắng tiền lãi, chỉ mong thu hồi nợ gốc, 5 ‘tân binh’ trên thị trường ví điện tử: Anh là ai?, SSI Research: Áp lực tăng lãi suất huy động rơi vào cuối năm, Khách hàng hưởng lợi gì khi gửi tiết kiệm online?, USD yếu đi, chứng khoán toàn cầu và các tài sản rủi ro cao tăng mạnh, Thấy gì từ động thái mới của Ngân hàng Nhà nước?, Tại sao nên gửi tiết kiệm ngân hàng ngay lúc này?, ""Nổ"" quen cán bộ ngân hàng để làm hồ sơ vay vốn chiếm đoạt tiền",30.974999999999998,31.8,30.679166666666664,31.241666666666664,8111533.333333333
186,2022-07-06,"Tỷ giá USD/VND chạm mốc 23.500 đồng, 4 dự án xây dựng được vay vốn hỗ trợ 2% lãi suất, Gói hỗ trợ lãi suất 2%: Đề nghị hỗ trợ hơn 16 ngàn tỉ đồng trong năm 2022, Hơn 125.300 tỷ đồng được bơm ra nền kinh tế trong tháng 6, VDSC: NHNN có thể nâng lãi suất sớm hơn dự kiến nếu lạm phát tăng nhanh, Hé lộ kết quả kinh doanh quý 2 của các ngân hàng tốt hơn nhiều so với quý 1, Bức tranh kinh tế vĩ mô Việt Nam 6 tháng đầu năm và dự báo cả năm 2022, HSBC dự báo Việt Nam sẽ tăng lãi suất thêm 50 điểm mỗi quý từ nay đến quý 3 năm sau, cuối 2023 lãi suất điều hành có thể lên 6,5%, Ngân hàng Nhà nước xoay tua gần 130.000 tỷ đồng, lãi suất liên ngân hàng chững lại, Lượng lớn trái phiếu đáo hạn và tín dụng bị kiểm soát, doanh nghiệp BĐS xoay sở dòng tiền trả nợ như thế nào?, Giá vàng SJC giảm mạnh, mua vào dưới mức 68 triệu đồng/lượng, Lãi suất huy động tăng, người dân đua nhau gửi tiền ngân hàng, VietinBank tiên phong triển khai thu phí hạ tầng cảng biển tại TP Hồ Chí Minh, Đồng euro chạm đáy 20 năm, yen thấp nhất 24 năm, vàng rơi tự do tuột mốc 1.800 USD trong khi USD tăng vọt, Xài thẻ thả ga – Nhận quà tài lộc cùng thẻ Lộc Việt Agribank, Truy vết dòng tiền người bán hàng online, nhận tiền từ Google, Youtube, Doanh nghiệp bất động sản phát hành trái phiếu trở lại, “Nếu giữ bình ổn được lãi suất cho vay đã là một thành công”, Người vay mua nhà 'ngồi trên lửa' vì lãi suất ngân hàng tăng cao",30.883333333333336,31.429166666666664,30.09583333333333,30.641666666666666,4920741.666666667
187,2022-07-07,"Đón “cơn lốc” ưu đãi nhân dịp sinh nhật tuổi 34 cùng VietinBank, VPBank chuẩn bị phát hành 30 triệu cổ phiếu ESOP ngay trong tháng 7, giá 10 nghìn đồng/cổ phiếu, Nhiều chủ tàu 67 không thể trả nợ, bị ngân hàng khởi kiện, Thị trường vàng vẫn ""ngóng"" quy định mới, TNEX lọt top Ngân hàng số Tốt nhất Thế giới theo The Asian Banker, ""Thận trọng nếu phá giá VND"", Bất động sản ""khủng"" tiếp tục được rao bán nợ, Tiền gửi vào ngân hàng chậm lại, người dân vẫn chuộng kênh đầu tư lợi suất cao chứng khoán, BĐS, KBSV: Ngành ngân hàng sẽ khả quan hơn trong quý III khi được nới room tín dụng, USD lập đỉnh mới 20 năm, euro thấp nhất 2 thập kỷ trong khi vàng tiếp tục lao dốc xuống đáy 9 tháng, Khách hàng hưởng lợi gì khi ngân hàng chuyển đổi số?, “Các ngân hàng đã hoàn thành đăng ký hỗ trợ lãi suất 2%”, Vàng sụt giá sâu, Nghi án lừa đảo đến 50 tỉ đồng với chiêu thức đáo hạn ngân hàng, OCB được phê duyệt triển khai gói hỗ trợ lãi suất 2%",30.59583333333333,31.40416666666667,30.1375,31.150000000000002,4268933.333333333
188,2022-07-08,"Co-opBank miễn phí chuyển đổi và phát hành thẻ chip Co-opBankNapas, Khối nghiên cứu của 29 ngân hàng và công ty chứng khoán tin vào mục tiêu kìm lạm phát năm nay, Sau đợt sa thải ồ ạt hồi năm 2020, ngân hàng đang là ngành thiếu hụt nhân sự nhiều nhất, Tỷ giá USD/VND đột ngột giảm mạnh, Tín dụng bất động sản 6 tháng cuối năm sẽ thế nào?, Chuyên gia dự báo tỷ giá sẽ vẫn tăng nhưng không mạnh như 6 tháng qua, TPBank lọt Top 4 ngân hàng tư nhân uy tín Việt Nam 2022 do VNR bình chọn, USD giữ vững mức cao, giá vàng và Bitcoin cũng hồi phục, Cổ phiếu ngân hàng sẽ nâng đỡ thị trường chứng khoán trong thời gian tới?, Cảnh giác cao độ với thủ đoạn giả mạo nhân viên ngân hàng lừa cho vay tín chấp, Khách hàng trẻ là tương lai của Ngân hàng số?, Ngân hàng Nhà nước tăng cấp hút tiền, lãi suất đồng loạt giảm, Thị trường đã sẵn sàng đợi hành động của Ngân hàng Nhà Nước?",31.258333333333336,31.395833333333332,30.666666666666668,30.8125,3950991.6666666665
191,2022-07-11,"Giá vàng SJC giảm mạnh, USD tự do tăng vọt, Ngân hàng Nhà nước đã hút ròng gần 175 nghìn tỷ đồng, Trái phiếu BĐS có lãi suất cao nhất tháng 6, ngân hàng dẫn đầu về khối lượng phát hành, Nhiều cửa hàng sập bẫy với chiêu lừa sửa ảnh giao dịch ngân hàng, VietinBank sắp bán nợ 28 tỷ đồng thế chấp bằng 3 bất động sản tại trung tâm Hà Nội, Cuộc đua lãi suất huy động vì sao vẫn chưa hạ nhiệt?, Sáng tạo số tài khoản ngân hàng theo sở thích cá nhân trên BIDV SmartBanking, Khách hàng hào hứng với thanh toán “một chạm” tại “Ngày không tiền mặt”, ""Lạm phát sẽ nghiêm trọng hơn từ quý 4, thời điểm 'bình thường hóa' tiền tệ sẽ đến sớm"", Tiền gửi tại ngân hàng bất ngờ sụt giảm, Mỗi lượng vàng trong nước đắt hơn thế giới gần 19 triệu đồng, Hoàn tiền lên đến 220.000 đồng trên Mobile Banking SOL, Ví VNPAY giảm giá 50% cho khách hàng đặt mua vé V.League 2022, VND có giữ mức mất giá thấp hơn các đồng tiền trong khu vực?, Thị trường đặt cược USD sẽ còn tăng nữa, VDSC: Ngân hàng Nhà nước đã bán ra khoảng 12-13 tỷ USD để ổn định tỷ giá, Đối tượng nào được áp dụng hỗ trợ lãi suất 2% mua nhà ở xã hội, cải tạo chung cư cũ?, Thận trọng chính sách tiền tệ, đề phòng lạm phát",30.55,30.724999999999998,29.708333333333332,29.95,5205375.0
192,2022-07-12,"SCB thông báo chuyển đổi dữ liệu ngân hàng điện tử, Vì sao nhóm ngân hàng ""chiếm sóng"" trái phiếu doanh nghiệp nửa đầu năm?, Những đặc quyền chỉ người giàu mới có khi giao dịch ngân hàng, Xử lý nghiêm vi phạm trên thị trường trái phiếu, chứng khoán, tiền tệ, Cổ phiếu ngân hàng đồng loạt tăng mạnh, Các TCTD dự kiến nới lỏng hơn các tiêu chuẩn tín dụng đối với lĩnh vực chứng khoán trong 6 tháng cuối năm, Nhiều ngân hàng lãi lớn trong 6 tháng đầu năm, lợi nhuận tăng mạnh so với cùng kỳ, Chân dung 13 gia đình giàu nhất ngành ngân hàng: Sở hữu hơn 210.000 tỷ đồng, VPB và TCB chiếm một nửa danh sách, Việt Nam đứng thứ 2 châu Á về không có tài khoản ngân hàng, Vietnam Report: TPBank nằm trong Top 4 ngân hàng tư nhân uy tín nhất Việt Nam, Giá vàng tiếp tục trượt dốc, Vấn đề ''room'' tín dụng sẽ được NHNN quán triệt trong tuần này, Trung bình mỗi tài khoản thanh toán của người dân hiện có bao nhiêu tiền?, Từ 2019 đến nay, Bath Thái Lan mất giá 20,8% so với USD, Rupee Ấn Độ mất 11%, còn VND mất giá bao nhiêu?, Lần đầu tiên trong 20 năm USD gần ngang giá Euro, giá vàng vẫn thấp nhất 9 tháng, Agribank thu hồi và bán đấu giá nhiều lô đất TP HCM xử lý nợ, Chính phủ ban hành Nghị quyết riêng về phát triển thị trường vốn, Khách hàng MB nhận tiền quốc tế chiều về siêu nhanh qua kênh SWIFT, Con gái Madame Nga thôi làm Tổng giám đốc SeABank, tập trung công tác quản trị ngân hàng, Tỷ giá USD/VND tăng trở lại",29.991666666666664,30.683333333333334,29.854166666666668,30.47083333333333,3702958.3333333335
193,2022-07-13,"Dự trữ ngoại hối hơn 100 tỷ USD: NHNN có đủ dư địa để giữ mặt bằng lãi suất và tỷ giá?, Vietcombank phát mại hai lô đất hơn 2.400 m2 tại TP HCM và Đà Lạt, Lấy lượng bù chất - Khác biệt lợi nhuận ngân hàng nửa đầu 2022, Giá USD tiệm cận đồng Euro, thương mại Việt Nam chịu ảnh hưởng thế nào?, VPBank ra mắt siêu phẩm vay kinh doanh - Combo Business, Kiểm định cấu trúc lợi nhuận ngân hàng Việt, Bắt tạm giam nguyên Chủ tịch HĐQT Quỹ tín dụng ở Trà Vinh, Nhiều cổ phiếu ngân hàng tăng mạnh, SHB ""tím lịm"" với thanh khoản đột biến, Siết nợ doanh nghiệp vận tải và du lịch, ngân hàng rao bán một loạt ô tô chở khách, Giá USD tự do tăng vọt, vượt mốc 24.200 đồng, Euro về ngang giá USD, triển vọng tiếp tục u ám, Cần thiết đánh giá rủi ro trong phòng chống rửa tiền, tài trợ khủng bố, Giá vàng hôm nay 13-7: USD không ngừng tăng giá, vàng giảm tiếp, Group Funding - tính năng mới siêu đỉnh của ngân hàng số TNEX",30.495833333333334,31.25,30.241666666666664,30.625,7556458.333333333
194,2022-07-14,"Không phong tỏa được tài khoản bị lừa đảo do ngân hàng chậm phối hợp, Nhân viên văn phòng trúng giải Vietlott 66,8 tỉ đồng, Những khoảnh khắc khó quên của người VPBank trên cực Đông Tổ quốc, Cổ phiếu tài chính, ngân hàng ""dậy sóng"", Dấu ấn Techcombank trên hành trình phát triển kinh tế Việt Nam, Moody’s xếp hạng tín nhiệm Ba3, triển vọng tích cực cho VPBank, Lợi nhuận 6 tháng SHB ước đạt gần 5.900 tỷ, tăng 84% so với cùng kỳ, Một điểm chạm – Ngàn ưu đãi với Omni BIDV iBank, Dự báo lợi nhuận quý 2/2022 của 10 ngân hàng: Một nhà băng có thể tăng trưởng âm, Vàng thế giới 'loạn nhịp', trong nước trụ vững vùng giá cao, Giá USD ""chợ đen"" tiếp tục tăng mạnh, ghi nhận mốc cao mới, Ngân hàng muốn định giá lại tài sản đảm bảo của một công ty trong hệ sinh thái FLC, Ngân hàng Woori Việt Nam và Tổng cục Du lịch Hàn Quốc tăng cường hợp tác, Sở hữu trọn bộ sản phẩm tài chính cùng đặc quyền siêu miễn phí với MyVIB 2.0, Cấp gói tín dụng 20.000 tỉ đồng cho công nhân vay tiêu dùng để xóa sổ tín dụng đen, Chuyển đổi số ngân hàng: Người tiêu dùng được “lợi đơn lợi kép”, USD và lạm phát Mỹ cùng vọt lên đỉnh cao mới, giá vàng hồi phục mạnh, Chuyên gia đề xuất luật hoá xử lý nợ xấu hoặc đưa vào 1 chương của Luật tổ chức tín dụng sửa đổi",30.52916666666667,31.016666666666666,30.366666666666664,30.787499999999998,4693275.0
195,2022-07-15,"TS. Lê Xuân Nghĩa: Lạm phát ở Mỹ cao nhưng đồng USD tăng giá kỷ lục là điều rất lạ, Kho bạc Nhà nước liên tiếp chào mua ngoại tệ, Cùng Agribank mở tài khoản nhận quà lớn, Tăng lãi suất không phải 'chìa khoá' kiềm chế lạm phát, Giá vàng rơi tự do, Giá USD ngân hàng tăng mạnh lên sát mốc 23.600 đồng, trên ""chợ đen"" lên gần 24.500 đồng, Manulife Việt Nam ra mắt sản phẩm Max – Sống Khỏe trên ứng dụng VietinBank iPay, VIB phá kỷ lục của các đối tác Mastercard tại Châu Á Thái Bình Dương, Thống đốc: NHNN vẫn giữ nguyên chỉ tiêu tăng trưởng tín dụng dù chịu sức ép lạm phát, Ngân hàng nắm giữ hơn 154.000 tỷ trái phiếu bất động sản, xây dựng, TS. Trương Văn Phước: Lẽ ra đồng VND sẽ tăng giá so với USD..., Nhiều ngân hàng điều chỉnh tăng lãi suất cho vay mua nhà, Euro lao dốc do bất ổn ở Ý, USD vọt lên mức cao mới của 20 năm, vàng ""bốc hơi"" tiếp gần 2%, MSB thanh lý tàu biển với giá 13 tỷ đồng, Thống đốc: Cho vay BĐS đạt 2,33 triệu tỷ, chiếm 20,66% tổng dư nợ tín dụng, VietinBank và MUFG phối hợp tổ chức Hội nghị Kết nối kinh doanh 2022",30.820833333333336,31.3125,30.679166666666664,30.745833333333334,5591141.666666667
198,2022-07-18,"Lại rộ chiêu trò lừa đảo vay tiền trên mạng: Lật tẩy thủ đoạn làm giả giấy tờ tinh vi, Xếp hạng tín nhiệm VPBank sẽ cao hơn nếu không có trần giới hạn, Đồng euro mất giá mạnh, doanh nghiệp Việt ảnh hưởng ra sao?, Thoả sức vi vu dù xa hay gần cùng thẻ Agribank Mastercard, Giá vàng trong nước giảm sốc, đột ngột ""bốc hơi"" 5 triệu đồng/lượng, Co-opBank triển khai chương trình “Tiết kiệm online nhận quà liền tay”, Techcombank tiếp tục là ngân hàng giao dịch chính của nhiều doanh nghiệp, VPBank chốt giá thâu tóm bảo hiểm OPES: Dự chi 585 tỷ đồng mua thêm 87% cổ phần, Vì sao trái phiếu “ế”?, Giá USD tự do vọt lên gần 24.700 đồng, vàng trong nước ""bốc hơi"" mạnh, Lý do siêu thẻ HDBank Petrolimex 4 trong 1 trở thành vật “bất ly thân” thời bão giá?, ‘Để chống lạm phát chi phí đẩy, tăng lãi suất không phải là biện pháp phù hợp’, Nợ xấu cho vay đóng tàu lên tới 67,26%, Landstock - “Trợ thủ” bất động sản chỉ có trên App MBBank, Người dân tăng mua euro khi giá giảm, Ngân hàng Nhà nước liên tục hút tiền về",30.900000000000002,31.125,30.587500000000002,30.695833333333336,4799191.666666667
199,2022-07-19,"Petrolimex được chấp thuận thoái 40% cổ phần tại PG Bank, thêm một ngân hàng sắp đổi chủ?, Cần kháng sinh liều mạnh cho 'cục máu đông' nợ xấu, Giá vàng giảm, người dân tăng mua tích trữ, Nhiều nông dân Tiền Giang vay nặng lãi dẫn đến mất nhà, mất đất, Agribank giành 03 giải thưởng lớn từ MasterCard, Chưa bao giờ gửi tiết kiệm trực tuyến lại dễ như bây giờ, Trợ lý tài chính số VietinBank eFAST “ghi điểm” với doanh nghiệp, Bitcoin tăng vọt, USD giảm, vàng đi lên khi thị trường thay đổi dự đoán về lãi suất của Mỹ, Vì sao Ngân hàng Nhà nước Việt Nam vẫn đứng ngoài cuộc đua lãi suất toàn cầu?, Bảng xếp hạng Bancassurance xáo trộn mạnh, ai đang chiếm giữ vị trí quán quân?, Ngân hàng Nhà nước “nhốt” tiền lâu hơn, lãi suất liên ngân hàng tăng mạnh, Giá vàng hôm nay 19-7: Giá vàng SJC rớt còn 60 triệu đồng/lượng, MB được chấp thuận mở ngân hàng con tại Campuchia, SSI: Room tín dụng còn khoảng 500.000 tỷ, sẽ có bộ tiêu chí thống nhất trong việc cấp hạn mức, Giá vàng SJC vẫn “một mình một chợ”, Vì sao giá vàng SJC đột ngột rớt mạnh?",30.691666666666666,30.825,30.266666666666666,30.583333333333332,3592400.0
200,2022-07-20,"HDBank chia cổ tức tỷ lệ 25%, ước lợi nhuận 6 tháng vượt kế hoạch, NCB giữ đà tăng trưởng ổn định trong quý II/2022, Cái gì luật không cấm thì nên để ngân hàng tự chủ, Agribank chi hơn 200 tỷ đồng cho công tác an sinh xã hội, MSB chuẩn bị tăng vốn điều lệ lên 20 nghìn tỷ, Giao dịch chứng khoán và BĐS trầm lắng, tiền gửi vào ngân hàng cũng tăng chậm, vậy dòng tiền đã chuyển hướng đi đâu?, Lãi 6 tháng ABBank tăng gần 40%, tổng nợ xấu tăng 10%, Chân dung Quyền Tổng Giám đốc SHB: Là tiến sỹ kinh tế, hơn 11 năm làm Phó Tổng, Bộ Tài chính yêu cầu tăng giám sát việc phát hành, huy động trái phiếu riêng lẻ, VPBank giành giải thưởng Best Micro-Business Development Bank 2022, Ngân hàng Nhà nước giảm quy mô hút tiền, lãi suất liên ngân hàng bật mạnh, Tỷ giá USD/VND đồng loạt giảm mạnh trên các thị trường, Cổ phiếu ngân hàng xanh bát ngát, một mã tăng gần 30% sau hai phiên, Room tín dụng được nới có thể thấp hơn kỳ vọng của thị trường, SCB khai trương Trung tâm Perso thẻ và Ngân hàng mô phỏng, 2 ngân hàng đầu tiên công bố BCTC quý 2/2022, Thông điệp của Thống đốc và room tín dụng, VIB: Lợi nhuận 6 tháng đạt hơn 5.000 tỷ, tăng 27% so với cùng kỳ, Những đồng tiền nào đang tăng, giảm mạnh nhất so với VND?, Nhiều đồng ngoại tệ mất giá tác động như nào đến dòng vốn vào Việt Nam?, Bitcoin tăng mạnh, USD giảm giá ngày thứ 3 liên tiếp, Cảnh báo giả danh nhân viên ngân hàng để lừa đảo, Dòng vốn cho vay bất động sản đổi chiều",30.925,31.287499999999998,30.72083333333333,31.079166666666666,5389450.0
201,2022-07-21,"Cách vay vốn ngân hàng nhanh mà không cần tài sản bảo đảm, BaoVietBank: Giảm mạnh trích lập dự phòng, lợi nhuận 6 tháng tăng trưởng 56,8%, Chính thức đảo ngược “trật tự” lãi suất USD - VND liên ngân hàng, VPBank tiên phong hỗ trợ doanh nghiệp số hóa không gian làm việc, Techcombank báo lãi 14.100 tỷ đồng trong 6 tháng đầu năm, tỷ lệ nợ xấu chỉ 0,6%, Cổ phiếu ngân hàng tiếp tục tăng mạnh, PGB tăng 7 phiên liên tiếp gần 40%, Checklist 6 điều cần làm ngay cho một mùa hè ở nhà vẫn ‘chill hết nấc’, Hơn 33.600 tỷ trái phiếu BĐS đáo hạn trong quý III, doanh nghiệp sẽ thu xếp dòng tiền như thế nào?, Một ngân hàng báo lãi trước thuế quý 2/2022 gần gấp đôi cùng kỳ, thu nhập đột biến từ kinh doanh chứng khoán, Tỷ giá USD/VND có dấu hiệu tạm hạ nhiệt, Thấy gì ở MSB sau hơn 3 năm thay đổi chiến lược thương hiệu?, Tập đoàn FWD lên vị trí Số 6 Bảng xếp hạng MDRT toàn cầu, Euro, Bitcoin và USD cùng tăng mạnh trước khi ECB công bố quyết định lãi suất, Nhà đầu tư bán mạnh, giá vàng mất mốc quan trọng 1.700USD/ounce, Nhiều ngân hàng báo lãi lớn, giá cổ phiếu tăng mạnh, Doanh nghiệp khó tiếp cận gói hỗ trợ lãi suất 2%, Agribank, Vietcombank bán đấu giá nhiều bất động sản tại TP HCM",31.1125,31.441666666666666,30.958333333333332,31.195833333333336,5516208.333333333
202,2022-07-22,"Vì sao vẫn khó tiếp cận gói hỗ trợ 2% lãi suất?, Đảo pha đột ngột trong bơm - hút tiền, Ngân hàng dồn dập báo lãi vượt kế hoạch nửa đầu năm, Yếu tố đo lường sự khác biệt trong ngành tài chính tiêu dùng, Giao dịch thanh toán không dùng tiền mặt tăng gần 100% trong 6 tháng đầu năm, Đua nhau mua hàng hiệu khi ngoại tệ mất giá, Khối ngoại mua ròng nhiều cổ phiếu ngân hàng, một mã sắp kín ""room"", Nguy cơ nợ xấu bất động sản gia tăng trong năm 2023, Euro và vàng tăng vọt do ECB tăng lãi suất lần đầu tiên sau 11 năm, USD quay đầu giảm, Người mua nhà xoay sở với lãi suất tăng, Đánh sập nhiều đường dây mua bán tài khoản ngân hàng, Bac A Bank chính thức ra mắt ngân hàng tự động Kiosk Banking, Ngân hàng tư nhân đầu tiên có vốn chủ sở hữu vượt 100.000 tỷ đồng, SSI: Định giá xuống dưới mức trung bình 5 năm, cổ phiếu ngân hàng khó giảm mạnh trong ngắn hạn, Ngân hàng Nhà nước bơm tiền đều đặn, VPBank đạt lợi nhuận hơn 15,3 nghìn tỷ đồng, vượt hơn 50% kế hoạch năm, Lãnh đạo Cục Dự trữ Nhà nước khu vực Thái Bình bị khởi tố: Bộ Tài chính chỉ đạo khẩn, Đổi thẻ từ sang thẻ chip: Tiện lợi, bảo mật cao",31.295833333333334,31.616666666666664,30.920833333333334,31.087500000000002,4991366.666666667
205,2022-07-25,"Thị trường vàng đang ""bé"" lại?, Bộ Tài chính: Trái phiếu doanh nghiệp không phải là tiền gửi ngân hàng, NCB được Viện nghiên cứu kinh tế châu Á vinh danh, Dự báo tỷ giá USD/VND tăng trong quý 3 nhưng giảm dần vào cuối năm, VPBank đang trả lương bao nhiêu cho hơn 27.000 nhân sự làm việc trên toàn hệ thống?, BIDV bán đấu giá 60.000 m2 nhà xưởng kho bãi tại Ninh Thuận với giá khởi điểm gần 43 tỷ đồng, Chương trình tiết kiệm dự thưởng của Agribank, Hơn 70 ngân hàng trung ương điều chỉnh chính sách tiền tệ đối phó với lạm phát, SCB triển khai tính năng “rút vốn một phần trước hạn”, Vì sao NHNN ""bơm"" tiền trở lại nhưng nâng cấp công cụ ""hút"" tiền?, Các từ khóa cho ngân hàng số hiện đại, Bí kíp vi vu Singapore mà có thể travel blogger cũng chưa biết, LienVietPostBank nhận giải thưởng Nhà tạo lập thị trường của VBMA năm 2021, Cuộc đua tăng lãi suất liệu có thể kết thúc chuỗi ngày tăng giá của đồng USD?, Đầu tư vào đâu khi kinh tế có nhiều bất ổn?, Cấm các tổ chức tín dụng cho vay để khách hàng góp vốn, hợp tác đầu tư là chưa phù hợp, Nhiều lợi ích khi vay ngân hàng để mua nhà, CIMB Việt Nam được chấp thuận tăng vốn điều lệ",30.95,31.195833333333336,30.645833333333332,30.833333333333332,3202475.0
206,2022-07-26,"Ngân hàng liên tục hạ giá tài sản phát mại vẫn không ai mua, Sacombank lãi trước thuế hơn 2.900 tỷ đồng trong 6 tháng đầu năm, tỷ lệ nợ xấu giảm mạnh xuống 1,22%, VCBS tư vấn thành công 1.725 tỷ đồng trái phiếu xanh, Người cũ nghỉ, người mới chưa tuyển được: Nhiều ngân hàng lao đao, VCB, BID kéo điểm thị trường, khối ngoại mua ròng nhiều mã ngân hàng, 75% doanh nghiệp nhỏ và vừa không tiếp cận được tín dụng chính thức, Lửa thiêu rụi cây ATM Ngân hàng Agribank tại ngoại thành Hải Phòng, Lý do VNPAY-POS chinh phục nhiều doanh nghiệp lớn, ""Ông lớn"" ngân hàng có lợi thế về ""tiền rẻ"" cũng đã tăng lãi suất huy động, 5 Phó Tổng giám đốc SeABank đăng ký bán gần 12 triệu cổ phiếu SSB, dự thu gần 380 tỷ, Lần đầu tiên VIB ra mắt chuyên gia tài chính ảo Vie, Loạt doanh nghiệp thép có nợ xấu tại ngân hàng, USD, vàng đồng loạt giảm giá do lo ngại về kinh tế, Chính sách tiền tệ đang ở thời điểm cân não, Vietcombank trở lại ""ngôi vương"" lợi nhuận, tỷ lệ bao phủ nợ xấu lập kỷ lục hơn 500%, Lãi suất liên ngân hàng tăng vọt, NHNN cho 17 tổ chức tín dụng vay nóng gần 10.000 tỷ",30.912499999999998,31.195833333333336,30.712500000000002,30.875,3175783.3333333335
207,2022-07-27,"Một ngân hàng tư nhân tăng gần 20% thu nhập bình quân cho nhân viên, Cần lưu ý những rủi ro nào đối với bảo hiểm liên kết ngân hàng?, Nhận ngay 500.000đ khi mở tài khoản và gửi tiết kiệm tại VIB, Cổ phiếu LPB tăng mạnh nhất nhóm ngân hàng, nhiều mã tiếp tục được khối ngoại mua ròng, Lợi nhuận trước thuế của ACB tăng 42% trong 6 tháng đầu năm, tỷ lệ nợ xấu duy trì thấp chỉ 0,76%, USD tăng mạnh trong khi euro giảm sâu do “tai họa” khí đốt, Trải nghiệm “Trợ lý tài chính số” VietinBank eFAST sau hơn 1 tháng ra mắt, Kiểm soát nguồn vốn cho vay BĐS sẽ khiến thị trường bị đình trệ?, Ngân hàng Bản Việt lãi 355 tỷ đồng trong 6 tháng, vượt 22% kế hoạch, Một loại lãi suất điều hành của NHNN tăng vọt, giai đoạn tiền rẻ đã chính thức đi qua?, ACB Visa Infinite: Tuyệt tác thẻ mang trọn tầm nhìn của giới thượng lưu, Ngân hàng Nhà nước điều chỉnh, lãi suất OMO bật tăng mạnh, Trục lợi bảo hiểm, các doanh nghiệp trong cảnh “sống chung với lũ”, Lãi suất cho vay mua nhà nhích lên, có đáng lo?, Giám đốc ngân hàng chính sách huyện tử vong trong phòng làm việc, NCB thanh lý hàng loạt xe hơi, xe tải đời cũ gần bằng nửa giá niêm yết",30.804166666666664,31.087500000000002,30.587500000000002,31.02916666666667,3122925.0
